content_id,Recommendation 1,Recommendation 2,Recommendation 3,Recommendation 4,Recommendation 5
7993526700719570000.00,Power to the People: How One Unknown Group of Researchers Holds the Key to Using AI to Solve Real...,O valor de seu trabalho de coaching vai depender de suas habilidades de acompanhamento - Harvard Business Review Brasil,Cinco competências comportamentais para você ser um bom líder,Investimentos em coaching e mentoring aumentam nas empresas,"Para neurociência, motivação não é fator principal em mudança de hábitos"
8115033558441770000.00,Santander Vies to Become First Bank to Issue Cash on Blockchain - CoinDesk,Quick Tip: Working with the JavaScript Battery API,Comparing React.js to Vue.js for dynamic tabular data,Android Studio 2.2,Building Flipkart Lite: A Progressive Web App
8118799783881920000.00,"contentId
-6878119266243511199    Google acquires Synergyse, an interactive trai...
-6878119266243511199    Google acquires Synergyse, an interactive trai...
Name: title, dtype: object",Getting Started with Activity & Fragment Transitions (part 1),Why Deep Learning Is Suddenly Changing Your Life,Building more accessible technology,"Margaret Gould Stewart: How giant websites design for you (and a billion others, too)"
8195862936106500000.00,Live asynchronously.,Tasting Dagger 2 on Android,A nova sede da LEGO na Dinamarca é toda sobre colaboração,Salesforce Architect Journey,The Internet of Things is looking for its VisiCalc
8215778202715900000.00,The economic essentials of digital strategy,This startup uses machine learning and satellite imagery to predict crop yields,PwC faz virada digital e já fatura US$ 1 bilhão no mundo,Especial Agrishow: Soluções de agricultura de precisão elevam produtividade e aumentam a qualidade do plantio,The new tech talent you need to succeed in digital
8224860111193150000.00,Investimentos em coaching e mentoring aumentam nas empresas,Como resolver conflitos no ambiente corporativo us,O valor de seu trabalho de coaching vai depender de suas habilidades de acompanhamento - Harvard Business Review Brasil,Cinco competências comportamentais para você ser um bom líder,How to augment your career with leadership coaching
8289311442635690000.00,"Coca-Cola é 1ª da lista ""Fortune"" a repor toda a água usada | EXAME.com",7 Questions to Ask Before Your Next Digital Transformation,The return of the machinery question,Coca-Cola Is Paying $575 Million for Unilever's Soy Drink Business,Two Different Sales Motions . . . .
8302949268716960000.00,Communication patterns in a Microservice world,Using DiffUtil in Android RecyclerView,Java Microservices: The Cake is a Lie but You Can't Ignore It | Takipi Blog,Don't document your code. Code your documentation.,When to make a Git Commit
8342423402350940000.00,Acesse a versão Material Design do YouTube | Google Discovery,"HoloLens, da Microsoft, engana o usuário para consertar conexões falhas do cérebro",Progressive Web App - first introduced on Google I/O | airberlin,Touch (TV Series 2012-2013),How I sped up the initial render of my Polymer app by 86%
8386493184609380000.00,Grupo de bancos adere à tecnologia do bitcoin em transações,Nubank pode fechar as portas se BC confirmar mudança amanhã,"Elopar lança o ""Digio"", cartão para brigar com Nubank",Bradesco vai lançar novo banco digital: o Next.,Itaú é pioneiro do blockchain
8402348887626630000.00,As compras e os hábitos dos brasileiros no shopping | EXAME.com,Não existe frete grátis!,"Como o e-commerce brasileiro pode, enfim, começar a lucrar",Amazon causa polêmica com serviço que faz entregas em 1 hora em Paris,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso
8428597553954920000.00,So you want to sell to banks?,Ray Kurzweil: The world isn't getting worse - our information is getting better,Organizing for digital acceleration: Making a two-speed IT operating model work,Machine Learning and the VP Debate,Why Deep Learning Is Suddenly Changing Your Life
8477804012624580000.00,LPIC-OT DevOps Engineer | Linux Professional Institute,What's the Best Programming Language to Learn in 2017?,Discutindo Devops na Prática,Java 8 Streams - A Deeper Approach About Performance Improvement,Stackdriver Debugger now works with source code directly in GitHub and Bitbucket
8482750322470890000.00,"Google Cloud Platform icons and sample architectural diagrams, for your designing pleasure",Two Different Sales Motions . . . .,Google Cloud Platform sets a course for new horizons,Diane Greene wants to put the enterprise front and center of Google Cloud strategy,Machine Learning Is At The Very Peak Of Its Hype Cycle - ARC
8483892789913820000.00,"AWS vs Packet.net Why we left AWS Benchmarking AWS's Network, Disk, and CPU Performance - Tiingo Thoughts",Ordering coffee in Italy: the 10 commandments,Joel on Software,WWDC 2016 preview: How to watch &amp; what to expect at Apple's event on Monday,What to Expect at WWDC 2016
8522523292310930000.00,"Have a Coke, take a photo and celebrate the Coke bottle's 100th anniversary using How-Old.net","Coca-Cola é 1ª da lista ""Fortune"" a repor toda a água usada | EXAME.com",How enterprise architects can help ensure success with digital transformations,Blaise Agüera y Arcas: How computers are learning to be creative,Google is quietly recording everything you say. Here's how to hear it
8526042588044000000.00,Learning How to Learn: The Most Important Developer Skill - Free Code Camp,Slack and Google announce partnership focused on better integrating their services,Why Netflix thinks its personalized recommendation engine is worth $1 billion per year,Creating Your Code Review Checklist - DaedTech,Google researchers teach AIs to see the important parts of images - and tell you about them
8559816910657870000.00,Google's Cloud Machine Learning service is now in public beta,Spark comparison: AWS vs. GCP,Google lags behind Amazon and Microsoft's cloud in one important area,Scala is the new golden child,"The ""Joel Test"" for Data Science"
8586403905004870000.00,Investimentos em coaching e mentoring aumentam nas empresas,Cinco competências comportamentais para você ser um bom líder,Como resolver conflitos no ambiente corporativo us,O valor de seu trabalho de coaching vai depender de suas habilidades de acompanhamento - Harvard Business Review Brasil,O que você deve fazer para se tornar um líder melhor?
8589361101754360000.00,How I sped up the initial render of my Polymer app by 86%,"HoloLens, da Microsoft, engana o usuário para consertar conexões falhas do cérebro",Aplicação de visão computacional com OpenCV,WebAssembly Browser Preview,Google lança experimentos com inteligência artificial | Google Discovery
8620166073102650000.00,Java 8 Best Practices Cheat Sheet,Leveling Up Your JavaScript -,What's the Best Programming Language to Learn in 2017?,Novo padrão de rede cabeada pode oferecer até 5 Gbps transferência de dados,Revista PROGRAMAR nº 53 - Agosto de 2016
8626761683919160000.00,Este site quer conectar profissionais trans e travestis a empresas que não têm preconceito,Conheça 20 atletas LGBT que vão competir nas Olimpíadas do Rio,Para entender o Dia Internacional contra a Homofobia,"No dia das mães, Avon lança campanha com mãe de jovem gay",The Genderbread Person v3 | It's Pronounced Metrosexual
8651615486877500000.00,Microservices - When to React Vs. Orchestrate - Capital One DevExchange,Notes on Reactive Programming Part I: The Reactive Landscape,Communication patterns in a Microservice world,One weird trick that will change the way you code forever: JavaScript TDD,Java 8 Streams - A Deeper Approach About Performance Improvement
8657408509986320000.00,Post: Just Say mNo to Hungarian Notation,The Importance of Code Reviews,Sam Newman - Backends For Frontends,Firebase Test Lab for Android,Creating Your Code Review Checklist - DaedTech
8690601908689140000.00,Touch (TV Series 2012-2013),Lists are the new search,"Apple's new file manager, APFS, is awesome",Seria Stranger Things uma obra de arte do algoritmo da Netflix?,Facebook's WhatsApp does something very different than Google
8712996026808750000.00,The Business Case for Progressive Web Apps,Effective learning through code workshops | Box Blog,CSS Containment in Chrome 52 | Web Updates - Google Developers,You don't talk about refactoring club,"Apple's new file manager, APFS, is awesome"
8729086959762650000.00,10 Modern Software Over-Engineering Mistakes,The Netflix Tech Blog: Engineering Trade-Offs and The Netflix API Re-Architecture,Microservices - When to React Vs. Orchestrate - Capital One DevExchange,"Spanner, the Google Database That Mastered Time, Is Now Open to Everyone",Microservices testing
8734156751308150000.00,One Dollar Board: Um projeto brasileiro para revolucionar a educação,Carteira inteligente tem trava biométrica e controle por aplicativo - Gadgets,Will blockchain drive the fourth Industrial Revolution?,Comercial japonês cria cidade de papel com caneta que conduz eletricidade,big data = real time
8749720044741010000.00,Agile: Falta competência nos testes,BDD Best Practices and Guidelines - Testing Excellence,Sua comunidade de Teste.,ITA está oferecendo 10 cursos gratuitos a distância - Engenharia é:,Testes unitários vs aceitação - Android Dev BR
8769121796537770000.00,Bradesco e Visa anunciam pulseira que substitui cartão | EXAME.com,Goodbye accountants! Startup builds AI to automate all your accounting,Mobile banking conquista o coração dos brasileiros,Governo define cronograma para plano nacional de Internet das Coisas,Starbucks tem mais dinheiro do cliente em cartões do que bancos
8779890754987100000.00,SOA com microserviços - Sensedia,Slack and Google announce partnership focused on better integrating their services,Top 10 Insurtech Trends for 2017 - Insurance Thought Leadership,Microsoft's Open Source Love Affair Reaches New Heights,Facebook is open-sourcing its AI bot-building research
8828175072897140000.00,"Meet Bozoma Saint John, the Apple executive who stole the show at WWDC",Netflix emociona com vídeo destacando personagens LGBT,Google employees are adding 'Lady' to their job titles to fight sexism,Alecrim/AlecrimCoreData,Staying one step ahead at Pixar: An interview with Ed Catmull
8835339470389640000.00,Comparing IoT Platforms: Compare 4 IoT platform for IoT projects,"Google lança Science Journal, aplicativo de ciências para Android | Google Discovery",Firebase Test Lab for Android,The Developer's Midlife Crisis: What's Next?,Sam Newman - Backends For Frontends
8847604225354270000.00,Google acquires deep search engine Kifi to enhance its Spaces group chat app,This startup uses machine learning and satellite imagery to predict crop yields,Algorithms and architecture for job recommendations,"Build your own scalable, location analysis platform with Google Cloud Platform and Maps APIs","Amazon open-sources its own deep learning software, DSSTNE"
8869347744613360000.00,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Mastering Bash and Terminal,Java Microservices: The Cake is a Lie but You Can't Ignore It | Takipi Blog,Java 8 Streams - A Deeper Approach About Performance Improvement,Node.js Best Practices - How to Become a Better Developer in 2017 | @RisingStack
